Gene ID,Gene Name,Cluster 1 Mean UMI Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean UMI Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean UMI Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000171163,ZNF692,0.032245655811685314,0.47577847182688782,0.36652651957024085,0.015863445031282047,-1.0456541171477811,0.028857419209171783,0.039527091629838272,0.63554661114133548,0.54441354342468007
ENSG00000227237,AL672294.1,0.0,-1.2225658283120104,0.69336197842535507,0.00063453780125128192,2.0740851271263132,0.54727902532075823,0.0,1.6226075554338362,1.0
ENSG00000185220,PGBD2,0.025037803336132123,0.71424034520079527,0.17543798969769242,0.013959831627528202,-0.70613366499377594,0.23542226620976089,0.01756759627992812,-0.15268615739146796,1.0
ENSG00000184731,FAM110C,0.00075872131321612498,1.3623966724091456,0.72676746127569414,0.0,-0.51087737359484287,1.0,0.0,1.0376450547126801,1.0
ENSG00000035115,SH3YL1,0.088391032989678556,0.97537354929989739,0.0035579215427781023,0.032361427863815379,-1.3752222742372755,0.00020614196946417332,0.073198317833033835,0.14021478835322876,1.0
ENSG00000143727,ACP1,0.34521819751333688,0.36081390204645425,0.31332820203398248,0.24873881809050249,-0.44452048269530864,0.23188797600801353,0.31475276668204549,0.029873689029171313,1.0
ENSG00000189292,FAM150B,0.0011380819698241875,0.19247167096683349,1.0,0.0,-1.5108773735948429,0.59726357775697358,0.0029279327133213537,2.2075700561549931,0.57630149785555385
ENSG00000151353,TMEM18,0.074734049351788304,-0.044420320064730401,1.0,0.060281091118871782,-0.45469453820171735,0.30893061069772287,0.11565334217619347,0.74977879589895213,0.19974217049614088
ENSG00000237667,LINC01115,0.0011380819698241875,1.7774341716879896,0.57442561339791831,0.0,-0.92591487287368679,0.82293137406373607,0.0,0.62260755543383617,1.0
ENSG00000235688,AC116614.1,0.0026555245962564373,0.45550607680062782,0.80438210349233341,0.0,-2.5108773735948429,0.097475600279616562,0.0058558654266427073,1.9445356503211988,0.37063458344820943
ENSG00000172554,SNTG2,0.00151744262643225,1.0993622665753513,0.67761109907069395,0.0,-1.5108773735948429,0.41022493509645164,0.0014639663566606768,1.3006794605464744,1.0
ENSG00000115705,TPO,0.00037936065660806249,0.77743417168798956,1.0,0.0,0.074085127126313211,1.0,0.0,1.6226075554338362,1.0
ENSG00000203635,AC144450.2,0.00075872131321612498,-0.22256582831201044,1.0,0.00063453780125128192,0.074085127126313211,1.0,0.0014639663566606768,1.6226075554338362,0.93914331491693426
ENSG00000130508,PXDN,0.0022761639396483751,0.99982659302443722,0.57351656938917572,0.0,-2.0958398743159989,0.18215228249576143,0.0029279327133213537,1.4002151340973894,0.81311844612701878
ENSG00000186487,MYT1L,0.0068284918189451252,2.0253616851315748,0.026411027240252728,0.00063453780125128192,-2.3182322956524466,0.028164409891647535,0.0029279327133213537,-0.11435803873236861,1.0
ENSG00000234423,LINC01250,0.00037936065660806249,0.77743417168798956,1.0,0.0,0.074085127126313211,1.0,0.0,1.6226075554338362,1.0
ENSG00000032389,TSSC1,0.081183180514125375,0.16807501665936542,0.76307435406282909,0.062184704522625624,-0.42584126973904235,0.34468717273986821,0.095157813182943987,0.3769828278596723,0.74469692203517668
ENSG00000171853,TRAPPC12,0.086873590363246309,-0.21627956546457971,0.68322250296689546,0.090738905578933313,-0.055197889818651813,1.0,0.12443714031615753,0.50584048988069741,0.54388532478588558
ENSG00000225234,TRAPPC12-AS1,0.0022761639396483751,0.99982659302443722,0.57351656938917572,0.00063453780125128192,-0.92591487287368679,0.70817634791342621,0.0014639663566606768,0.62260755543383617,1.0
ENSG00000271868,RP11-1293J14.1,0.00037936065660806249,0.77743417168798956,1.0,0.0,0.074085127126313211,1.0,0.0,1.6226075554338362,1.0
ENSG00000182551,ADI1,0.16691868890754749,-0.7910778082525729,0.0053647017768974859,0.30648175800436916,0.73791979458217938,0.011625293736904491,0.24887428063231506,0.1887110289036773,0.97375733656368069
ENSG00000235078,AC142528.1,0.0098633770718096255,1.5323216738514578,0.03955450394990434,0.0012690756025025638,-2.3409523721525298,0.0075519032724355832,0.0073198317833033837,0.34958906102742127,1.0
ENSG00000242282,AC108488.4,0.0045523278792967501,-0.69205111161323085,0.48231239717051327,0.0082489914162666642,0.79397720793357873,0.4220886202509414,0.0058558654266427073,0.24409593218010706,1.0
ENSG00000255767,RP13-512J5.1,0.00037936065660806249,-0.22256582831201044,1.0,0.00063453780125128192,1.0740851271263132,0.77379290313182425,0.0,1.0376450547126801,1.0
ENSG00000171865,RNASEH1,0.080045098544301183,0.42853902920035747,0.296629953929818,0.055839326510112808,-0.46140869733054179,0.30436061042677959,0.06734245240639114,-0.05162228338440622,1.0
ENSG00000234171,RNASEH1-AS1,0.039832868943846564,0.062411130402459492,0.99887213507154904,0.021574285242543585,-1.1004126041058218,0.0099544193679343036,0.07612625054635519,1.2212449930520695,0.016522472355225332
ENSG00000171863,RPS7,12.288629749504969,0.31417754314856605,0.36579910624665823,8.4564852772758332,-0.56094593722269082,0.074082208536498537,13.178625142659413,0.27822832198688285,0.8550385451180238
ENSG00000118004,COLEC11,0.00037936065660806249,0.77743417168798956,1.0,0.0,0.074085127126313211,1.0,0.0,1.6226075554338362,1.0
ENSG00000224661,AC010907.5,0.0,-1.2225658283120104,0.69336197842535507,0.00063453780125128192,2.0740851271263132,0.54727902532075823,0.0,1.6226075554338362,1.0
ENSG00000225964,NRIR,0.0,-1.2225658283120104,0.69336197842535507,0.00063453780125128192,2.0740851271263132,0.54727902532075823,0.0,1.6226075554338362,1.0
ENSG00000134326,CMPK2,0.012898262324674125,-1.2831073702470626,0.0031434199397255818,0.043148570485087169,1.8972073650422354,2.3041238550887643e-06,0.0058558654266427073,-1.7419648768620188,0.095815766712332995
ENSG00000134321,RSAD2,0.0060697705057289999,-0.88999048922513957,0.26737413050066294,0.015863445031282047,1.6045998438250937,0.016621619176328623,0.0014639663566606768,-1.7697098673449236,0.45940561418065939
ENSG00000271947,RP11-439M11.1,0.00075872131321612498,1.3623966724091456,0.73135537674840179,0.0,-0.51087737359484287,1.0,0.0,1.0376450547126801,1.0
ENSG00000151692,RNF144A,0.021623557426659563,1.5479523255652223,0.0026960195652007447,0.006979915813764101,-1.3182322956524457,0.024490322644097395,0.0073198317833033837,-0.90095440062317511,0.66361920844759281
ENSG00000230515,AC092580.3,0.0,-1.2225658283120104,0.69336197842535507,0.0,0.074085127126313211,1.0,0.0014639663566606768,3.6226075554338362,0.54441354342468007
ENSG00000235576,AC092580.4,0.26820798422190018,5.0751147203286742,7.8508652728825161e-41,0.0088835292175179457,-4.4927300268845825,2.4613073755449293e-25,0.00439189906998203,-4.8732474714533334,2.6294911901346924e-11
ENSG00000235665,LINC00298,0.00037936065660806249,0.77743417168798956,1.0,0.0,0.074085127126313211,1.0,0.0,1.6226075554338362,1.0
ENSG00000236790,LINC00299,0.0030348852528644999,2.9473591731303017,0.078867464621465391,0.0,-2.0958398743159989,0.25380255964439058,0.0,-0.54731744600847598,1.0
ENSG00000236008,AC011747.4,0.0022761639396483751,-0.58513590769671886,0.70613663197454868,0.0044417646087589729,1.0740851271263141,0.40752894649970961,0.0014639663566606768,-0.18474736662376756,1.0
ENSG00000235092,ID2-AS1,0.00037936065660806249,-0.80752832903316651,0.86764766819821637,0.0012690756025025638,1.6590476278474693,0.52445230003293586,0.0,0.62260755543383617,1.0
ENSG00000115738,ID2,0.9575062972787497,-0.12384615876525429,0.80573311858908336,1.4416698844429126,0.8746330044869155,0.0015058844808237761,0.12443714031615753,-3.1790444140655532,1.4556394743584754e-10
